date,product,region,sales,cost
2024-09-11,Monitor,South,4153,3486.73
2024-09-11,Laptop,South,3453,2649.15
2024-09-11,Keyboard,Central,4779,3108.74
2024-09-11,Phone,North,1957,1533.6
2024-09-11,Keyboard,West,2898,1856.57
2024-09-11,Laptop,South,4308,3312.61
2024-09-11,Monitor,West,440,315.72
2024-09-11,Phone,East,654,513.42
2024-09-11,Laptop,East,3413,2546.82
2024-09-11,Phone,North,1453,784.21
2024-09-11,Monitor,South,1033,616.54
2024-09-11,Phone,North,2674,1729.13
2024-09-12,Phone,North,4860,2481.08
2024-09-12,Phone,South,2880,2113.35
2024-09-12,Mouse,North,2610,1841.44
2024-09-12,Monitor,Central,1325,1036.14
2024-09-12,Mouse,East,346,288.86
2024-09-12,Headphones,North,1342,894.26
2024-09-12,Keyboard,East,2104,1379.83
2024-09-12,Tablet,East,3801,2675.16
2024-09-12,Monitor,East,1645,845.59
2024-09-12,Laptop,North,3427,2029.13
2024-09-12,Tablet,East,326,265.72
2024-09-12,Phone,East,4614,3305.84
2024-09-12,Tablet,Central,2886,1564.89
2024-09-12,Headphones,Central,3587,3022.07
2024-09-12,Mouse,North,1249,878.99
2024-09-12,Monitor,South,2456,1650.24
2024-09-12,Tablet,North,761,641.39
2024-09-12,Monitor,South,2946,1564.87
2024-09-12,Phone,East,2296,1799.45
2024-09-12,Phone,East,1612,1186.21
2024-09-12,Laptop,South,3824,3136.37
2024-09-12,Keyboard,East,2852,1993.0
2024-09-12,Monitor,Central,3336,1739.39
2024-09-12,Laptop,North,1127,594.47
2024-09-12,Phone,Central,3910,2518.7
2024-09-12,Headphones,North,473,365.58
2024-09-12,Mouse,West,4573,2976.77
2024-09-12,Keyboard,South,1873,1229.11
2024-09-12,Laptop,South,3062,1820.88
2024-09-12,Tablet,Central,1428,903.22
2024-09-12,Tablet,Central,1336,1001.73
2024-09-12,Headphones,South,195,149.91
2024-09-12,Tablet,North,4903,4012.58
2024-09-12,Monitor,Central,1349,1126.15
2024-09-12,Tablet,West,299,206.86
2024-09-12,Phone,North,121,60.71
2024-09-12,Keyboard,South,4183,3298.52
2024-09-12,Phone,West,2937,2330.14
2024-09-12,Keyboard,West,444,376.07
2024-09-12,Mouse,West,974,823.49
2024-09-12,Tablet,West,2072,1754.52
2024-09-12,Mouse,North,370,294.6
2024-09-12,Laptop,South,4968,3240.82
2024-09-12,Laptop,North,1011,774.89
2024-09-12,Monitor,Central,399,233.92
2024-09-12,Laptop,North,2381,1737.79
2024-09-12,Mouse,Central,3911,2905.28
2024-09-12,Tablet,West,1334,801.13
2024-09-12,Phone,East,4462,3071.33
2024-09-12,Keyboard,North,4478,3135.25
2024-09-12,Monitor,North,4331,2202.97
2024-09-12,Tablet,Central,891,619.27
2024-09-12,Phone,East,3251,1825.3
2024-09-12,Phone,North,692,386.01
2024-09-12,Keyboard,Central,2859,1474.54
2024-09-12,Mouse,Central,4760,2779.61
2024-09-12,Tablet,South,2584,1571.87
2024-09-12,Monitor,East,3630,2602.16
2024-09-12,Phone,Central,4379,3246.89
2024-09-12,Headphones,Central,4755,3069.78
2024-09-12,Tablet,West,1294,1000.62
2024-09-12,Phone,North,1204,806.35
2024-09-12,Headphones,West,2562,1920.53
2024-09-12,Keyboard,West,4165,2200.57
2024-09-12,Keyboard,North,115,61.13
2024-09-12,Laptop,North,576,290.45
2024-09-12,Mouse,North,1051,655.07
2024-09-12,Tablet,East,2994,2542.94
2024-09-12,Keyboard,East,845,694.78
2024-09-12,Laptop,Central,1983,1348.3
2024-09-12,Keyboard,West,127,76.4
2024-09-12,Monitor,East,3293,1833.75
2024-09-12,Mouse,North,2211,1320.18
2024-09-12,Headphones,South,2119,1688.87
2024-09-12,Tablet,West,2939,2249.28
2024-09-12,Phone,East,237,151.76
2024-09-12,Keyboard,South,4194,2392.2
2024-09-12,Monitor,East,4892,3851.11
2024-09-12,Tablet,South,2243,1304.99
2024-09-12,Tablet,East,102,71.97
2024-09-12,Tablet,North,3277,2093.88
2024-09-13,Laptop,Central,4729,2411.51
2024-09-13,Laptop,East,995,741.77
2024-09-13,Laptop,Central,1062,611.62
2024-09-13,Mouse,South,2695,2252.43
2024-09-13,Mouse,North,1087,872.6
2024-09-13,Mouse,South,3971,3004.94
2024-09-13,Keyboard,South,2763,1386.24
2024-09-13,Headphones,North,2795,1714.29
2024-09-13,Laptop,West,2222,1402.07
2024-09-13,Headphones,South,2609,1647.8
2024-09-13,Mouse,South,684,350.58
2024-09-13,Headphones,Central,127,104.7
2024-09-13,Keyboard,West,914,542.53
2024-09-13,Mouse,East,2568,1758.19
2024-09-13,Mouse,South,4652,2980.49
2024-09-13,Mouse,South,937,793.71
2024-09-13,Monitor,South,2198,1859.4
2024-09-13,Laptop,Central,4781,2483.7
2024-09-13,Headphones,West,4818,3342.56
2024-09-13,Monitor,South,3622,2343.3
2024-09-13,Tablet,East,1245,709.41
2024-09-13,Headphones,North,4806,3631.37
2024-09-13,Phone,East,1326,967.86
2024-09-13,Laptop,Central,4187,2265.68
2024-09-13,Tablet,North,3047,2180.58
2024-09-13,Phone,South,394,291.66
2024-09-13,Monitor,West,4697,3218.23
2024-09-13,Laptop,East,1483,1044.63
2024-09-13,Laptop,South,106,78.95
2024-09-13,Keyboard,West,2409,1684.53
2024-09-13,Tablet,North,2104,1592.05
2024-09-13,Tablet,Central,3987,2652.94
2024-09-13,Phone,South,990,555.81
2024-09-13,Phone,South,4672,2855.03
2024-09-13,Monitor,Central,3252,2016.72
2024-09-13,Mouse,West,1192,814.85
2024-09-13,Mouse,North,228,181.61
2024-09-13,Laptop,North,3501,2759.76
2024-09-13,Headphones,East,1246,679.47
2024-09-13,Tablet,South,3302,1914.21
2024-09-13,Keyboard,East,2713,1937.09
2024-09-13,Laptop,South,3927,3018.7
2024-09-13,Monitor,South,4145,2846.43
2024-09-13,Headphones,West,4756,3302.91
2024-09-13,Mouse,East,2237,1517.64
2024-09-13,Mouse,North,1376,866.64
2024-09-13,Headphones,Central,227,116.88
2024-09-13,Monitor,Central,638,510.86
2024-09-13,Headphones,North,2602,1948.5
2024-09-13,Mouse,South,876,736.87
2024-09-13,Laptop,West,517,297.28
2024-09-13,Monitor,Central,3734,2818.4
2024-09-13,Monitor,South,4853,3049.18
2024-09-13,Tablet,East,2881,2088.87
2024-09-13,Keyboard,West,1127,828.75
2024-09-13,Laptop,South,1069,565.82
2024-09-13,Headphones,South,4909,3018.03
2024-09-13,Headphones,South,648,464.21
2024-09-13,Monitor,North,3908,2581.75
2024-09-13,Tablet,South,4645,3853.26
2024-09-13,Laptop,Central,3073,2185.74
2024-09-13,Laptop,North,3338,2660.09
2024-09-13,Laptop,North,2355,1532.86
2024-09-13,Keyboard,North,1768,1256.71
2024-09-13,Keyboard,West,3603,2195.31
2024-09-13,Keyboard,South,664,385.59
2024-09-13,Monitor,North,1324,1124.56
2024-09-13,Keyboard,North,588,358.68
2024-09-13,Tablet,North,522,349.17
2024-09-13,Monitor,North,2640,2150.4
2024-09-13,Phone,North,2011,1504.59
2024-09-13,Phone,South,2819,2164.63
2024-09-13,Tablet,Central,1035,555.49
2024-09-13,Phone,East,3636,2190.53
2024-09-13,Headphones,West,4932,3187.23
2024-09-13,Phone,West,4499,2541.75
2024-09-13,Headphones,North,3423,2679.82
2024-09-13,Tablet,West,572,303.09
2024-09-13,Tablet,East,4258,3042.06
2024-09-13,Headphones,East,3455,2218.39
2024-09-13,Laptop,North,4154,2721.08
2024-09-13,Headphones,East,4214,3301.99
2024-09-13,Laptop,South,970,542.29
2024-09-13,Monitor,East,1538,1093.67
2024-09-13,Mouse,West,2003,1518.85
2024-09-13,Monitor,West,2157,1544.02
2024-09-13,Keyboard,Central,4336,3262.46
2024-09-13,Monitor,Central,4095,2363.99
2024-09-13,Monitor,South,1308,776.01
2024-09-13,Monitor,North,3842,2218.09
2024-09-13,Tablet,North,3530,1989.14
2024-09-13,Monitor,West,3407,2864.41
2024-09-13,Headphones,East,4199,3217.42
2024-09-13,Mouse,North,2697,1725.35
2024-09-14,Tablet,West,2020,1122.12
2024-09-14,Monitor,East,831,621.26
2024-09-14,Laptop,South,1825,1156.9
2024-09-14,Monitor,West,2036,1338.95
2024-09-14,Phone,West,2052,1381.88
2024-09-14,Headphones,West,793,673.24
2024-09-14,Tablet,West,1304,892.91
2024-09-14,Mouse,East,1379,930.6
2024-09-14,Laptop,South,3002,1758.94
2024-09-14,Monitor,North,1069,614.76
2024-09-14,Phone,North,4695,2965.69
2024-09-14,Tablet,West,606,397.87
2024-09-14,Tablet,South,3720,2626.19
2024-09-14,Tablet,Central,4072,2963.6
2024-09-14,Phone,South,424,225.83
2024-09-14,Keyboard,East,2931,2184.99
2024-09-14,Keyboard,South,3743,2738.54
2024-09-14,Phone,West,2060,1664.71
2024-09-14,Laptop,South,3472,2412.28
2024-09-14,Laptop,Central,1743,1032.31
2024-09-14,Laptop,West,3388,1937.38
2024-09-14,Mouse,East,1150,583.89
2024-09-14,Tablet,Central,4025,2806.09
2024-09-14,Monitor,North,368,281.16
2024-09-14,Mouse,Central,1435,1198.35
2024-09-14,Mouse,West,426,322.8
2024-09-14,Phone,South,1079,822.93
2024-09-14,Headphones,North,2991,1904.28
2024-09-14,Phone,West,4875,2599.05
2024-09-14,Headphones,Central,1811,1529.77
2024-09-14,Mouse,West,2820,1927.48
2024-09-14,Phone,East,284,201.64
2024-09-14,Headphones,North,1829,1531.67
2024-09-14,Laptop,South,2183,1762.94
2024-09-14,Keyboard,Central,1531,1255.49
2024-09-14,Laptop,South,249,165.94
2024-09-14,Mouse,East,4279,2352.67
2024-09-14,Tablet,Central,4160,2408.01
2024-09-14,Monitor,West,1856,1446.18
2024-09-14,Laptop,West,343,221.05
2024-09-14,Keyboard,Central,990,822.82
2024-09-14,Phone,Central,1370,1115.3
2024-09-14,Phone,East,2463,1909.87
2024-09-14,Keyboard,West,3833,2559.21
2024-09-14,Monitor,Central,3311,1710.78
2024-09-14,Monitor,East,973,625.79
2024-09-14,Keyboard,Central,2704,2292.54
2024-09-14,Tablet,South,2404,1808.48
2024-09-14,Mouse,North,394,321.99
2024-09-14,Headphones,West,3068,1623.83
2024-09-14,Tablet,North,4446,2873.46
2024-09-14,Laptop,Central,4272,2224.35
2024-09-14,Headphones,East,4342,2836.31
2024-09-14,Tablet,East,2762,1693.74
2024-09-14,Tablet,North,2873,1659.69
2024-09-14,Tablet,West,3659,1974.91
2024-09-14,Keyboard,Central,857,489.28
2024-09-14,Keyboard,Central,2819,2107.55
2024-09-14,Monitor,South,3624,2736.09
2024-09-14,Monitor,West,4330,3211.61
2024-09-14,Tablet,South,2041,1227.12
2024-09-14,Tablet,East,2012,1300.88
2024-09-14,Tablet,East,4795,2750.12
2024-09-14,Keyboard,Central,4330,2255.09
2024-09-14,Phone,East,2539,1612.65
2024-09-14,Mouse,North,2332,1681.01
2024-09-14,Tablet,Central,1036,706.16
2024-09-14,Monitor,South,4997,2659.93
2024-09-14,Keyboard,North,4173,2789.83
2024-09-14,Monitor,South,2398,1519.72
2024-09-14,Laptop,East,4097,3267.45
2024-09-14,Mouse,North,2271,1274.73
2024-09-14,Laptop,West,2393,1296.3
2024-09-14,Laptop,North,3012,1797.12
2024-09-14,Headphones,North,4357,2284.13
2024-09-14,Laptop,West,4469,2854.01
2024-09-14,Phone,South,3701,2943.64
2024-09-14,Mouse,South,675,371.35
2024-09-14,Keyboard,West,834,465.11
2024-09-14,Tablet,East,285,151.63
2024-09-14,Tablet,West,2687,1935.64
2024-09-14,Headphones,Central,4038,2218.26
2024-09-14,Mouse,North,1875,1564.24
2024-09-14,Laptop,West,2924,1958.26
2024-09-14,Headphones,North,2581,1318.12
2024-09-14,Monitor,West,3379,2672.95
2024-09-14,Tablet,South,1607,821.51
2024-09-14,Keyboard,East,2721,2161.17
2024-09-14,Headphones,North,577,396.3
2024-09-14,Headphones,West,838,444.75
2024-09-14,Headphones,East,633,387.36
2024-09-14,Phone,South,213,152.98
2024-09-14,Mouse,South,3513,1828.5
2024-09-14,Tablet,North,4237,3452.5
2024-09-14,Monitor,North,4182,2958.03
2024-09-14,Laptop,West,939,514.84
2024-09-14,Keyboard,North,4332,2768.02
2024-09-14,Laptop,North,325,177.94
2024-09-14,Phone,Central,418,232.32
2024-09-14,Keyboard,West,2701,1978.63
2024-09-14,Headphones,South,1003,512.58
2024-09-14,Monitor,Central,3021,1915.16
2024-09-14,Monitor,North,4744,3813.77
2024-09-14,Mouse,East,3027,1614.43
2024-09-14,Phone,South,3834,2954.8
2024-09-14,Monitor,Central,2756,1762.57
2024-09-14,Phone,North,2226,1118.56
2024-09-14,Keyboard,North,3163,1965.62
2024-09-14,Laptop,West,1256,902.96
2024-09-14,Tablet,West,1352,900.91
2024-09-14,Mouse,South,1413,1172.52
2024-09-14,Tablet,East,866,548.44
2024-09-14,Tablet,Central,1883,1283.97
2024-09-15,Mouse,Central,2995,1953.55
2024-09-15,Laptop,South,428,237.78
2024-09-15,Tablet,South,3486,2219.79
2024-09-15,Tablet,North,1430,1184.01
2024-09-15,Monitor,North,3391,2525.36
2024-09-15,Laptop,Central,657,483.14
2024-09-15,Mouse,West,1780,890.33
2024-09-15,Phone,West,1385,1104.86
2024-09-15,Monitor,South,3643,2964.36
2024-09-15,Phone,Central,1898,1145.23
2024-09-15,Phone,South,1332,743.33
2024-09-15,Phone,East,2485,1889.44
2024-09-15,Tablet,Central,356,290.23
2024-09-15,Mouse,South,4315,2490.57
2024-09-15,Tablet,North,4609,2501.87
2024-09-15,Tablet,West,167,116.36
2024-09-15,Tablet,East,237,150.15
2024-09-15,Monitor,South,4235,2995.41
2024-09-15,Mouse,North,1253,1047.1
2024-09-15,Phone,North,447,302.74
2024-09-15,Phone,East,2243,1662.55
2024-09-15,Headphones,South,3507,2284.09
2024-09-15,Keyboard,West,2773,2117.25
2024-09-15,Keyboard,East,758,509.72
2024-09-15,Tablet,West,4389,2311.88
2024-09-15,Headphones,South,3341,2068.61
2024-09-15,Laptop,North,2018,1240.49
2024-09-15,Phone,West,2952,2132.45
2024-09-15,Tablet,West,598,430.86
2024-09-15,Mouse,South,1094,688.29
2024-09-15,Headphones,West,4690,3331.82
2024-09-15,Mouse,West,2680,2080.14
2024-09-15,Headphones,South,126,86.25
2024-09-15,Phone,East,178,103.29
2024-09-15,Monitor,North,1478,1034.6
2024-09-15,Headphones,Central,1794,1098.53
2024-09-15,Laptop,West,1674,938.06
2024-09-15,Mouse,Central,2901,1723.12
2024-09-15,Headphones,Central,4105,3421.37
2024-09-15,Mouse,North,2910,1834.0
2024-09-15,Laptop,East,3927,2759.31
2024-09-15,Keyboard,West,2661,1855.74
2024-09-15,Headphones,North,3865,2936.55
2024-09-15,Monitor,North,993,717.3
2024-09-15,Mouse,Central,3343,2778.79
2024-09-15,Keyboard,North,2876,1912.1
2024-09-15,Monitor,South,3938,3284.98
2024-09-15,Phone,North,2819,1478.84
2024-09-15,Mouse,West,2091,1703.23
2024-09-15,Headphones,North,3508,1942.82
2024-09-15,Phone,North,4833,2483.05
2024-09-15,Laptop,Central,359,299.23
2024-09-15,Keyboard,North,3834,2039.9
2024-09-15,Tablet,West,1198,1015.59
2024-09-15,Keyboard,East,3605,2725.64
2024-09-15,Keyboard,East,2555,1532.69
2024-09-15,Mouse,Central,3251,1861.61
2024-09-15,Keyboard,West,933,476.29
2024-09-15,Keyboard,North,210,111.5
2024-09-15,Headphones,North,3482,2280.78
2024-09-15,Keyboard,South,3411,2860.0
2024-09-15,Phone,East,4554,2712.01
2024-09-15,Laptop,North,3372,2137.76
2024-09-15,Tablet,Central,2153,1503.52
2024-09-15,Keyboard,Central,4306,2326.93
2024-09-15,Tablet,West,1589,849.94
2024-09-15,Mouse,East,2069,1083.18
2024-09-15,Headphones,East,2618,2123.71
2024-09-15,Phone,North,2841,1975.91
2024-09-15,Mouse,South,2440,1403.44
2024-09-15,Headphones,West,4246,3266.89
2024-09-15,Keyboard,South,493,303.12
2024-09-15,Headphones,South,4611,2464.59
2024-09-15,Mouse,North,3987,2167.8
2024-09-15,Laptop,North,4208,3226.95
2024-09-15,Headphones,North,1480,801.11
2024-09-15,Monitor,East,3597,2412.0
2024-09-15,Monitor,North,3362,2403.61
2024-09-15,Monitor,East,3545,1967.48
2024-09-15,Headphones,North,4159,3531.36
2024-09-15,Monitor,East,1037,566.84
2024-09-15,Laptop,West,279,230.95
2024-09-15,Tablet,South,2503,1889.48
2024-09-15,Mouse,North,1918,1139.16
2024-09-15,Headphones,Central,2402,1647.46
2024-09-15,Phone,West,3558,2911.01
2024-09-15,Monitor,Central,1087,858.38
2024-09-15,Monitor,East,247,159.92
2024-09-15,Mouse,North,1100,751.94
2024-09-15,Laptop,West,3933,3209.75
2024-09-15,Phone,Central,2775,1946.94
2024-09-15,Tablet,East,1466,847.15
2024-09-15,Mouse,South,1543,1083.41
2024-09-15,Monitor,Central,1422,1185.06
2024-09-15,Mouse,West,1084,881.6
2024-09-15,Keyboard,East,3137,2566.49
2024-09-16,Headphones,North,3268,2256.87
2024-09-16,Phone,East,917,464.47
2024-09-16,Headphones,Central,340,183.28
2024-09-16,Keyboard,North,2057,1173.81
2024-09-16,Laptop,West,3435,1873.96
2024-09-16,Mouse,Central,3062,1685.41
2024-09-16,Mouse,East,651,337.89
2024-09-16,Laptop,North,3620,2309.1
2024-09-16,Monitor,West,2683,2056.23
2024-09-16,Phone,East,3903,2096.03
2024-09-16,Monitor,South,4369,2393.23
2024-09-16,Tablet,East,663,523.92
2024-09-16,Phone,South,4691,2383.4
2024-09-16,Keyboard,Central,4906,3568.7
2024-09-16,Mouse,South,1265,831.24
2024-09-16,Phone,Central,1017,622.67
2024-09-16,Phone,West,468,375.49
2024-09-16,Mouse,West,3833,2493.27
2024-09-16,Mouse,South,2739,1853.57
2024-09-16,Mouse,West,2499,1673.87
2024-09-16,Mouse,Central,3784,2146.75
2024-09-16,Tablet,West,3159,2560.25
2024-09-16,Mouse,East,3295,2177.51
2024-09-16,Laptop,North,1971,1002.61
2024-09-16,Phone,East,4232,3002.77
2024-09-16,Monitor,Central,978,564.7
2024-09-16,Phone,East,1078,791.54
2024-09-16,Mouse,West,4138,3262.86
2024-09-16,Monitor,South,677,476.5
2024-09-16,Headphones,West,4660,2841.4
2024-09-16,Keyboard,West,3096,2444.2
2024-09-16,Keyboard,West,2442,1935.91
2024-09-16,Monitor,South,4231,3571.65
2024-09-16,Headphones,South,3083,1707.7
2024-09-16,Phone,South,2937,2121.24
2024-09-16,Laptop,East,4753,2466.45
2024-09-16,Monitor,West,140,114.21
2024-09-16,Keyboard,South,3309,2636.84
2024-09-16,Tablet,South,199,166.84
2024-09-16,Headphones,South,2682,2112.95
2024-09-16,Mouse,West,4499,2878.46
2024-09-16,Keyboard,North,2598,1757.15
2024-09-16,Tablet,West,2165,1323.4
2024-09-16,Tablet,West,1086,579.9
2024-09-16,Mouse,East,1792,993.3
2024-09-16,Laptop,South,2239,1125.41
2024-09-16,Headphones,West,4823,2597.81
2024-09-16,Monitor,East,1252,641.1
2024-09-16,Phone,East,3452,2034.91
2024-09-16,Mouse,East,1826,1348.98
2024-09-16,Laptop,West,1992,1132.69
2024-09-16,Phone,East,4810,3140.23
2024-09-16,Keyboard,East,4274,2915.21
2024-09-16,Monitor,Central,3300,2035.09
2024-09-16,Monitor,Central,3030,2259.92
2024-09-16,Phone,Central,2125,1208.17
2024-09-16,Laptop,South,3872,2616.06
2024-09-16,Headphones,East,342,290.58
2024-09-16,Phone,East,3877,3293.9
2024-09-16,Monitor,East,1363,1077.58
2024-09-16,Phone,West,292,246.78
2024-09-16,Tablet,Central,4629,2946.94
2024-09-16,Headphones,Central,1332,722.48
2024-09-16,Headphones,Central,3933,2770.58
2024-09-16,Laptop,North,1844,1350.0
2024-09-16,Phone,South,4464,2465.94
2024-09-16,Tablet,East,2210,1179.53
2024-09-16,Monitor,East,2136,1606.36
2024-09-16,Headphones,North,1877,1542.35
2024-09-16,Keyboard,Central,1562,1180.99
2024-09-16,Phone,Central,2627,1973.93
2024-09-16,Tablet,South,3430,1996.21
2024-09-16,Laptop,West,1197,989.42
2024-09-16,Keyboard,East,2727,1639.79
2024-09-16,Headphones,South,2233,1726.75
2024-09-16,Laptop,East,3478,2757.19
2024-09-16,Phone,North,4890,2624.96
2024-09-16,Headphones,South,3902,2285.09
2024-09-16,Keyboard,West,689,452.88
2024-09-16,Tablet,South,3056,1803.14
2024-09-16,Keyboard,South,3411,2118.75
2024-09-16,Laptop,South,4532,3387.9
2024-09-16,Phone,West,2200,1591.51
2024-09-16,Tablet,East,385,220.57
2024-09-16,Keyboard,Central,1026,731.39
2024-09-16,Headphones,North,1087,574.52
2024-09-16,Monitor,West,3389,2435.72
2024-09-16,Headphones,North,3981,2887.98
2024-09-16,Headphones,South,2916,1700.71
2024-09-16,Keyboard,Central,3716,2392.91
2024-09-16,Phone,South,1449,953.56
2024-09-16,Monitor,West,1210,829.15
2024-09-16,Laptop,West,1040,753.77
2024-09-16,Tablet,South,941,491.73
2024-09-16,Tablet,Central,3298,2666.31
2024-09-16,Tablet,East,294,188.66
2024-09-16,Keyboard,South,764,647.38
2024-09-16,Phone,East,4622,3470.5
2024-09-16,Monitor,West,731,518.94
2024-09-16,Headphones,Central,670,426.12
2024-09-16,Phone,South,1187,705.31
2024-09-16,Monitor,South,1116,923.46
2024-09-16,Phone,North,4196,2192.07
2024-09-16,Mouse,South,4263,3513.03
2024-09-16,Laptop,North,668,545.59
2024-09-16,Tablet,East,3139,2528.98
2024-09-16,Keyboard,North,3232,1753.26
2024-09-16,Headphones,West,3199,1675.52
2024-09-16,Phone,North,2180,1108.03
2024-09-16,Monitor,East,3945,2551.83
2024-09-16,Monitor,South,4824,2497.14
2024-09-16,Tablet,West,2682,1545.95
2024-09-16,Laptop,West,3918,2059.87
2024-09-16,Headphones,North,3906,2341.15
2024-09-16,Tablet,Central,2116,1151.78
2024-09-16,Laptop,East,2207,1658.08
2024-09-16,Keyboard,Central,4919,3569.92
2024-09-17,Phone,Central,4846,2917.86
2024-09-17,Phone,North,1685,991.77
2024-09-17,Tablet,North,1738,887.16
2024-09-17,Monitor,North,3836,2676.54
2024-09-17,Phone,North,4898,2540.79
2024-09-17,Monitor,West,2642,1848.64
2024-09-17,Headphones,West,1303,670.04
2024-09-17,Keyboard,South,246,174.79
2024-09-17,Keyboard,South,4289,3644.84
2024-09-17,Monitor,East,4885,3946.45
2024-09-17,Monitor,South,122,100.37
2024-09-17,Headphones,West,3463,2526.2
2024-09-17,Phone,East,4636,2408.48
2024-09-17,Laptop,North,2574,1330.2
2024-09-17,Headphones,Central,829,539.37
2024-09-17,Phone,North,3655,2410.18
2024-09-17,Headphones,East,3643,2831.17
2024-09-17,Tablet,East,1919,970.86
2024-09-17,Headphones,Central,4729,3102.96
2024-09-17,Headphones,North,4902,2457.73
2024-09-17,Mouse,South,4929,3472.56
2024-09-17,Tablet,East,2558,1844.46
2024-09-17,Phone,South,3820,2396.86
2024-09-17,Keyboard,East,2177,1523.06
2024-09-17,Monitor,West,4855,3196.69
2024-09-17,Monitor,North,3581,1909.93
2024-09-17,Headphones,Central,2798,1881.9
2024-09-17,Keyboard,East,4616,3146.89
2024-09-17,Headphones,North,4088,3245.33
2024-09-17,Mouse,East,3268,2174.27
2024-09-17,Phone,West,1547,856.34
2024-09-17,Phone,South,4636,3317.95
2024-09-17,Headphones,West,3685,1988.01
2024-09-17,Tablet,West,4313,2984.35
2024-09-17,Headphones,West,4288,3618.12
2024-09-17,Mouse,Central,1265,946.12
2024-09-17,Mouse,West,4663,3716.03
2024-09-17,Headphones,North,4122,2879.14
2024-09-17,Laptop,Central,583,362.14
2024-09-17,Mouse,West,2603,2077.99
2024-09-17,Laptop,East,2544,1888.17
2024-09-17,Keyboard,Central,3874,2575.02
2024-09-17,Monitor,Central,637,496.34
2024-09-17,Headphones,West,1770,1256.44
2024-09-17,Tablet,North,446,374.87
2024-09-17,Tablet,South,783,638.8
2024-09-17,Keyboard,East,1835,1481.28
2024-09-17,Laptop,Central,1012,816.72
2024-09-17,Headphones,West,3954,3240.59
2024-09-17,Phone,North,2046,1208.09
2024-09-17,Keyboard,West,1868,1206.78
2024-09-17,Monitor,South,2476,1390.98
2024-09-17,Laptop,South,4371,3467.51
2024-09-17,Tablet,North,3703,3127.12
2024-09-17,Laptop,North,4210,2243.71
2024-09-17,Mouse,Central,2610,1368.55
2024-09-17,Laptop,East,525,359.59
2024-09-17,Headphones,West,3997,3018.11
2024-09-17,Headphones,Central,4896,3993.36
2024-09-17,Phone,North,1096,619.93
2024-09-17,Tablet,North,1952,1227.72
2024-09-17,Phone,North,3418,2409.03
2024-09-17,Laptop,Central,3728,2010.55
2024-09-17,Mouse,Central,1182,944.09
2024-09-17,Keyboard,North,1886,1428.85
2024-09-17,Keyboard,West,4803,3843.39
2024-09-17,Phone,East,3515,2768.26
2024-09-17,Keyboard,East,3685,2463.92
2024-09-17,Keyboard,West,563,446.23
2024-09-17,Mouse,South,538,443.27
2024-09-17,Phone,East,2388,1597.79
2024-09-17,Headphones,North,1983,1180.33
2024-09-17,Phone,North,2141,1636.78
2024-09-17,Tablet,Central,1399,1025.97
2024-09-17,Headphones,West,2585,1656.42
2024-09-17,Mouse,East,281,230.77
2024-09-17,Mouse,South,1700,1330.47
2024-09-17,Mouse,North,1203,1004.16
2024-09-17,Phone,West,4149,2619.58
2024-09-17,Mouse,West,4252,3176.15
2024-09-17,Mouse,North,1244,907.6
2024-09-17,Monitor,East,2873,1909.68
2024-09-17,Mouse,North,2498,2100.19
2024-09-17,Tablet,North,3072,2110.38
2024-09-17,Phone,West,3378,2298.39
2024-09-17,Headphones,East,2935,2116.27
2024-09-17,Monitor,East,4634,3089.11
2024-09-17,Monitor,Central,2594,1596.81
2024-09-18,Monitor,South,3455,1749.24
2024-09-18,Phone,East,1710,972.04
2024-09-18,Tablet,South,3883,2226.4
2024-09-18,Mouse,West,653,439.26
2024-09-18,Headphones,East,3982,2996.1
2024-09-18,Headphones,West,733,580.86
2024-09-18,Keyboard,North,2549,1305.71
2024-09-18,Monitor,North,1876,1398.47
2024-09-18,Keyboard,West,1961,1386.05
2024-09-18,Tablet,West,4991,4103.91
2024-09-18,Laptop,South,2098,1272.57
2024-09-18,Mouse,South,1563,874.24
2024-09-18,Mouse,South,2586,1438.65
2024-09-18,Tablet,North,1084,646.16
2024-09-18,Keyboard,West,653,367.66
2024-09-18,Monitor,North,4003,2984.89
2024-09-18,Headphones,West,4491,3036.85
2024-09-18,Headphones,East,109,64.7
2024-09-18,Headphones,West,2394,1935.49
2024-09-18,Phone,Central,3749,2885.54
2024-09-18,Laptop,South,2675,1985.68
2024-09-18,Monitor,East,321,252.54
2024-09-18,Mouse,West,264,176.14
2024-09-18,Phone,West,3807,2163.02
2024-09-18,Mouse,North,970,507.44
2024-09-18,Keyboard,Central,3715,1907.92
2024-09-18,Laptop,North,1997,1186.01
2024-09-18,Monitor,East,2769,2210.37
2024-09-18,Mouse,West,218,153.91
2024-09-18,Mouse,Central,3231,2243.0
2024-09-18,Mouse,North,4476,3244.76
2024-09-18,Phone,North,3787,2370.61
2024-09-18,Phone,East,808,525.03
2024-09-18,Mouse,West,793,670.65
2024-09-18,Headphones,Central,4698,2625.9
2024-09-18,Laptop,South,1582,1078.09
2024-09-18,Keyboard,North,3421,2682.31
2024-09-18,Laptop,East,2287,1673.06
2024-09-18,Laptop,West,645,498.7
2024-09-18,Monitor,North,2098,1654.99
2024-09-18,Keyboard,Central,1378,941.49
2024-09-18,Headphones,East,962,717.12
2024-09-18,Headphones,Central,4082,3060.07
2024-09-18,Monitor,West,1925,1315.09
